Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,OWN,FG,FGA,PCT,1-19,20-29,30-39,40-49,50+,XPT,XPA,CMP,INT,SACKS,ATT.1,FantasyPointsRank
121.0,Brandon Allen (CIN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
122.0,Erik Ainge (NYJ),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
123.0,Hunter Cantwell (BAL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
124.0,John David Booty (HOU),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
125.0,Alex Tanney (NYG),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
107.0,John Wolford (LAR),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
166.0,Ross Dwelley (SF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8%,,,,,,,,,,,,,,,985.5
171.0,David Wells (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
168.0,Matt Flanagan (JAC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
274.0,Gerald Everett (LAR),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5%,,,,,,,,,,,,,,,985.5
275.0,Jonnu Smith (TEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0%,,,,,,,,,,,,,,,985.5
276.0,Jeremy Sprinkle (WAS),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
277.0,George Kittle (SF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8%,,,,,,,,,,,,,,,985.5
278.0,Antony Auclair (TB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
279.0,Temarrick Hemingway (WAS),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
280.0,Hakeem Valles (FA),0.0,0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
273.0,Jordan Leggett (DEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
281.0,J.P. Holtz (CHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
283.0,Dillon Gordon (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
284.0,Alan Cross (FA),0.0,38,,10.0,0.0,1.0,6.0,10.0,0.0,6.3,0.0,0.0,14.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
285.0,Logan Thomas (WAS),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5%,,,,,,,,,,,,,,,985.5
286.0,Kyle Nelson (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
287.0,Maxx Williams (ARI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
288.0,Vince Mayle (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
289.0,Scott Simonson (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
282.0,Ryan O'Malley (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
272.0,Adam Shaheen (MIA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
271.0,Jake Butt (DEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
270.0,Garrett Griffin (NO),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
253.0,Keith Zinger (ATL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
254.0,Kellen Davis (FA),0.0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.2%,,,,,,,,,,,,,,,985.5
255.0,Robert Tonyan (GB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3%,,,,,,,,,,,,,,,985.5
256.0,Thomas Duarte (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
257.0,Beau Brinkley (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.2%,,,,,,,,,,,,,,,985.5
258.0,James Winchester (KC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
259.0,Tyler Ott (SEA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
260.0,Patrick Scales (CHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
261.0,Kevin McDermott (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
262.0,Andrew DePaola (MIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
263.0,Braedon Bowman (FA),0.0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
264.0,Eric Tomlinson (BAL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
265.0,Matt LaCosse (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
266.0,Evan Engram (NYG),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.8%,,,,,,,,,,,,,,,985.5
267.0,Jason Vander Laan (NO),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
268.0,O.J. Howard (TB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6%,,,,,,,,,,,,,,,985.5
269.0,David Njoku (CLE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9%,,,,,,,,,,,,,,,985.5
290.0,Jake Fisher (FA),0.0,12,,12.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,1.0,15.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
291.0,Neal Sterling (FA),0.0,110,,17.0,0.0,0.0,12.0,16.0,0.0,9.2,0.0,0.0,10.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
292.0,Khari Lee (DET),0.0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
293.0,Asante Cleveland (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
147.0,AJ McCarron (HOU),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
148.0,Teddy Bridgewater (CAR),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,28.7%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
149.0,Ryan Griffin (TB),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
150.0,Tyler Bray (CHI),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
151.0,Brett Smith (TB),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
152.0,Garrett Gilbert (DAL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.2%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
105.0,Drew Lock (DEN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,9.9%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
48.0,Jonathan Brown (JAC),,,,0.0,,,,,,,,,5.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
37.0,Aldrick Rosas (JAC),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
38.0,Sam Ficken (NYJ),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
39.0,Jake Elliott (PHI),,,,0.0,,,,,,,,,0.0,0.0,0.0,14.7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
40.0,Zane Gonzalez (ARI),,,,0.0,,,,,,,,,0.0,0.0,0.0,36.5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
41.0,Harrison Butker (KC),,,,0.0,,,,,,,,,0.0,0.0,0.0,93.4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
42.0,Rigoberto Sanchez (IND),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
43.0,Younghoe Koo (ATL),,,,0.0,,,,,,,,,0.0,0.0,0.0,90.6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
44.0,Daniel Carlson (LV),,,,0.0,,,,,,,,,0.0,0.0,0.0,68.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
45.0,Jason Sanders (MIA),,,,0.0,,,,,,,,,0.0,0.0,0.0,81.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
146.0,Nate Sudfeld (PHI),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
252.0,Justin Snow (IND),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
145.0,Jake Rudock (MIA),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
143.0,Deshaun Watson (HOU),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,98.9%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
294.0,Dominique Dafney (GB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
57.0,Tucker McCann (TEN),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
56.0,Sam Sloman (TEN),,,,0.0,,,,,,,,,0.0,0.0,0.0,1.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
55.0,Ryan Santoso (NYG),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
54.0,Kaare Vedvik (WAS),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
53.0,Michael Badgley (LAC),,,,0.0,,,,,,,,,0.0,0.0,0.0,23.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
52.0,Taylor Bertolet (CAR),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
51.0,Ka'imi Fairbairn (HOU),,,,0.0,,,,,,,,,0.0,0.0,0.0,16.3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
50.0,Ty Long (LAC),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
49.0,Jordan Gay (FA),,,,0.0,,,,,,,,,3.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
136.0,Cooper Rush (DAL),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
137.0,C.J. Beathard (SF),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
138.0,Davis Webb (BUF),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
139.0,Joshua Dobbs (PIT),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
140.0,Chad Kelly (IND),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
141.0,Nathan Peterman (LV),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
142.0,Patrick Mahomes II (KC),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,100.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
144.0,DeShone Kizer (TEN),0.0,0,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0%,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,985.5
251.0,Joey Haynos (MIA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
250.0,Jake Nordin (DET),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
249.0,J.P. Foschi (CIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
190.0,Thaddeus Moss (WAS),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
191.0,Kyle Markway (CLE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
192.0,Stephen Sullivan (SEA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
193.0,Jacob Hollister (SEA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7%,,,,,,,,,,,,,,,985.5
194.0,Charlie Taumoepeau (SF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
195.0,Charlie Woerner (SF),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
196.0,Noah Togiai (IND),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
197.0,Ben Ellefson (JAC),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
198.0,Tyler Mabry (SEA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
199.0,Sean McKeon (DAL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
200.0,Dalton Keene (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
201.0,Mitchell Wilcox (CIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
202.0,Giovanni Ricci (CAR),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
203.0,Harrison Bryant (CLE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7%,,,,,,,,,,,,,,,985.5
204.0,Darion Clark (CHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
205.0,Cole Kmet (CHI),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8%,,,,,,,,,,,,,,,985.5
206.0,Brycen Hopkins (LAR),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
189.0,Chris Myarick (MIA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
207.0,Hunter Bryant (DET),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
188.0,Adam Trautman (NO),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,,,,,,,,,,,,,,,985.5
186.0,Ryan Izzo (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
169.0,Will Dissly (SEA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2%,,,,,,,,,,,,,,,985.5
170.0,Mike Gesicki (MIA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4%,,,,,,,,,,,,,,,985.5
47.0,Greg Joseph (TB),,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,985.5
172.0,Troy Fumagalli (DEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
173.0,Hayden Hurst (ATL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7%,,,,,,,,,,,,,,,985.5
174.0,Dalton Schultz (DAL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4%,,,,,,,,,,,,,,,985.5
175.0,Ian Thomas (CAR),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3%,,,,,,,,,,,,,,,985.5
176.0,Jordan Thomas (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
177.0,Paul Quessenberry (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
178.0,Connor Davis (NYJ),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
179.0,Jordan Akins (HOU),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0%,,,,,,,,,,,,,,,985.5
180.0,Tyler Conklin (MIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
181.0,Marcus Baugh (WAS),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
182.0,Ethan Wolf (NO),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
183.0,Durham Smythe (MIA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,,,,,,,,,,,,,,,985.5
184.0,Noah Fant (DEN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5%,,,,,,,,,,,,,,,985.5
185.0,Chris Herndon IV (NYJ),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1%,,,,,,,,,,,,,,,985.5
187.0,Dylan Cantrell (NE),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
167.0,Codey McElroy (TB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
208.0,Jared Pinkney (ATL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
210.0,Colby Parkinson (SEA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
232.0,Daniel Hardy (TB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
233.0,James Dearth (NYJ),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
234.0,Marquez Branson (ATL),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
235.0,Jim Dray (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
236.0,John Nalbone (CIN),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
237.0,Cory Harkey (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.2%,,,,,,,,,,,,,,,985.5
238.0,Drake Dunsmore (TB),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
239.0,Dominique Curry (DET),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
240.0,Greg Scruggs (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2%,,,,,,,,,,,,,,,985.5
241.0,Deangelo Peterson (WAS),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
242.0,Orson Charles (FA),0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0%,,,,,,,,,,,,,,,985.5
